frame_idx,ear,mar,pitch,yaw,roll,detected,video,camera,gender,glasses,action,label,subject,split,ear_norm,mar_norm,pitch_norm,yaw_norm,roll_norm
661,0.2732271344096836,0.3367916984751657,13.677621592751102,2.542212590399356,16.847036381215474,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.2699050355265265,-0.3970851706628483,-0.6318700984136126,-0.17779458022262848,1.4823630964719048
662,0.2744127709225044,0.3412263462054918,13.840859123203842,2.4281047254657606,16.54173845486384,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.2546718831105742,-0.3069768296826016,-0.618168863719552,-0.20162405979847509,1.4297829186840354
663,0.2740233003175933,0.3433384776223499,13.64303206598657,2.415235315644259,16.257584060317495,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.2596758324845931,-0.2640600819545136,-0.6347733475796771,-0.20431161633695852,1.380844202450363
664,0.2753307767826312,0.3445053438692044,13.84821467674064,2.5030575095858243,16.449150325821876,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.2428772706515002,-0.24035033361737299,-0.6175514801740347,-0.18597145040663957,1.4138368546401365
665,0.2771387341095609,0.3428615174936893,13.19673279542761,2.1691563036202064,15.769426460025969,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.21964849081480714,-0.2737515137256166,-0.6722331831503132,-0.25570101701047177,1.2967708721183875
666,0.2624199659763006,0.3444612320167292,12.646509573627476,2.038067471217048,15.761367328194613,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.40875639692642435,-0.24124664964647383,-0.7184158071773802,-0.2830766817483101,1.2953828817393749
667,0.2642651850187261,0.3451013891326091,12.0396521834672,1.5072151787502723,14.602295495129525,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.385048875599157,-0.228239191289821,-0.769351982855548,-0.39393612047753296,1.0957608149282165
668,0.2637699340538018,0.3486259285874176,11.51097890293346,1.116488616487144,15.249160245879292,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.39141189946967764,-0.15662349094447242,-0.8137258267441556,-0.4755326926385172,1.2071676102693487
669,0.2620697401496501,0.3530690705637992,11.253068218337424,0.7663432944547499,15.13670129950949,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.41325612626140956,-0.06634255397318271,-0.8353733903280655,-0.548654565568177,1.1877992789327314
670,0.267128653480393,0.3481148480055586,10.65148006027387,0.5079954284959919,14.95776076375797,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.34825880457556146,-0.1670082218496141,-0.8858672964778078,-0.6026061069357279,1.156981103075111
671,0.2353981057649168,0.3446260708953669,10.649775194312944,0.4036278888715686,14.626405390682686,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.7559354106557267,-0.23789726119753005,-0.8860103932802881,-0.6244014858546908,1.0999131608343335
672,0.0528509178479906,0.3310513248420928,10.926737905028329,0.1814584940013423,13.611078193491428,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-3.1013162306392728,-0.5137247723037468,-0.8627637104219406,-0.6707977711635008,0.9250476280770399
673,0.0560236168984889,0.3266354961921699,10.836816802655296,0.5375670224844654,14.493188761364795,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-3.06055314036365,-0.6034507252755145,-0.8703111789737162,-0.5964305843686932,1.0769698210693337
674,0.0895028582605174,0.3212710876907857,10.42468633505558,0.4510005086541299,14.433853225470417,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-2.630409178935796,-0.712451029199208,-0.904903078554012,-0.6145085229443793,1.0667507112845147
675,0.151946110249954,0.3243094029554526,10.523617410328807,0.3307373271372331,14.067590280971563,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-1.8281333004376181,-0.6507149986230075,-0.8965993638562041,-0.6396234353069142,1.0036707848369397
676,0.1936241586340571,0.3254170304990368,10.538938291212204,0.2791539340588109,14.455376334287925,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-1.2926504129175636,-0.6282089312991297,-0.8953134158017281,-0.6503957463349969,1.0704575457910446
677,0.2101357109681948,0.3278922789807624,10.972313802279244,0.1115415568144334,15.724456971596442,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-1.0805086725021233,-0.577913947849392,-0.8589383274790887,-0.6853987298938281,1.2890259662655692
678,0.2279935212416665,0.330694858511379,11.346772501318204,0.065026532505591,15.519212766177205,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.8510701027808196,-0.520967870657712,-0.8275083830016404,-0.6951125986300682,1.253677620012985
679,0.2243798485736312,0.329420111082099,11.61272303488362,0.4638655112462986,16.19522110019322,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.8974988572416431,-0.5468696745903562,-0.8051859999854053,-0.6118218867805032,1.3701036921236225
680,0.2359152325888169,0.326465286305496,11.997933646779156,1.040193338782592,16.823569388373333,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.7492913240055054,-0.6069092481254221,-0.772853600778034,-0.49146565889682187,1.4783214749956906
681,0.2398354591349989,0.3200112892638936,12.425129194176892,1.550069487931387,17.103896995310116,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.6989239408848744,-0.7380490818789021,-0.7369972236390241,-0.38498672960107877,1.5266011196946436
682,0.2479498795083261,0.3224925176949861,12.69236408108798,1.8287612862191576,15.561477391915703,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.594669221181681,-0.687632590848548,-0.7145670392699361,-0.3267867052721762,1.2609566787410436
683,0.2707722650582716,0.3297868377740829,13.20882017478961,2.135217242222173,15.646505820466194,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.3014453926148389,-0.5394180942580863,-0.6712186369181106,-0.26278861058588826,1.2756007673650147
684,0.2652360934412576,0.3285491665345182,13.953106591968082,2.355162764981124,15.335636931276795,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.3725745668017947,-0.5645665409573554,-0.6087474462974211,-0.21685674300223473,1.2220611260787857
685,0.263558392099276,0.3321884488748788,14.162869377636165,2.5424631973764145,15.842467817841522,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.3941298073620324,-0.4906193609353497,-0.5911411449245244,-0.17774224523375765,1.309350477966695
686,0.2664608423504325,0.3313775926958023,14.41722318795248,2.723215212920569,15.438453739363126,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.3568388952000946,-0.5070952818006115,-0.5697921252425503,-0.1399952725320153,1.239768832493188
687,0.2663579936316019,0.3351576705152186,14.808778243426318,2.956375013697466,15.406620646862828,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.35816030373702,-0.4302872551439405,-0.5369272093386298,-0.09130382857453824,1.2342863528602424
688,0.2633086509947596,0.3315735157684151,14.584838371277716,3.232524279851851,14.913383093510165,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.39733850097806817,-0.5031142884711609,-0.555723455135513,-0.03363476867634072,1.1493381235785731
689,0.258909401155413,0.3274773332628234,14.771051737806989,3.273253135307136,14.373831131659642,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.45386041354905043,-0.5863452985482648,-0.5400937587604667,-0.025129242525412165,1.056413358517383
690,0.2623778820507478,0.3265855071737891,14.64393465597584,3.5047806232366754,14.632963099039657,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.40929709455615726,-0.6044664604110753,-0.5507632473698703,0.02322132076025372,1.101042567363264
691,0.2657497627220486,0.3258531832286688,14.685234673252216,3.897383160039982,14.304560831436396,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.3659749029410169,-0.619346671820798,-0.5472967575987805,0.1052096581778748,1.0444832260573205
692,0.2760961226679648,0.3346566005472804,13.904467083417348,4.328845370223731,15.774334389736165,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.23304404571608425,-0.44046857872848955,-0.6128299714386005,0.195313174980214,1.2976161442098697
693,0.2744477397836231,0.3390525614427299,13.971192403669871,4.451515979879857,15.910557529022952,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.2542226003957849,-0.3511463219471456,-0.6072294255942682,0.22093083761072968,1.3210772825415833
694,0.279722501191004,0.3499129058482083,14.126076938855714,4.236735004117396,15.8816815822005,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.18645204541747107,-0.13047318704183888,-0.5942292940609374,0.17607749749968268,1.3161040996711275
695,0.2803101275806861,0.3515078292628488,13.838891456565198,3.947215421339749,16.231957584776122,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.17890217472702963,-0.09806567428698945,-0.6183340185239709,0.11561627522878609,1.3764306623515354
696,0.2781772460212292,0.3500145416608979,13.473469026229209,3.569630367171652,16.170009171095934,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.20630560700078954,-0.1284080321473445,-0.6490055097344859,0.036764082685531205,1.3657615476152987
697,0.2790084636592695,0.3521875616455688,13.668947636922326,2.7814735769254466,15.964426075652565,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.1956260565363966,-0.0842540795353706,-0.6325981411878837,-0.127829007779061,1.3303548357592125
698,0.287018510787002,0.3524834809477844,13.46392834454379,2.0797813222243837,15.534099447510089,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.09271233261150348,-0.07824124627144843,-0.6498063005731533,-0.2743654560918868,1.2562414905263173
699,0.291920140245086,0.3535380462872351,13.927896266224314,2.4724690167236325,17.624860351653908,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.02973580665763229,-0.05681335865292376,-0.6108634583981376,-0.1923593349432551,1.6163244474121465
700,0.2952319728929807,0.3494434851290924,14.073610194823525,2.3465006752349176,18.746747518305398,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.01281488316675652,-0.14001142430294725,-0.598633055693599,-0.2186656725691099,1.8095423555237213
701,0.2923221249113972,0.3457209610561595,14.022518157276975,2.0746548096037136,18.091779647965623,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.024571075625331663,-0.21565000686209637,-0.6029214322420651,-0.2754360407344149,1.696739993976914
702,0.2879167888717946,0.3538516860943841,14.174175127261698,2.359737074633641,18.23021339198071,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.08117118418229369,-0.05044045951726187,-0.5901922042698717,-0.2159014765225606,1.7205818554632906
703,0.2981514113910312,0.3452257428211963,13.743079271728464,2.6106047023584016,18.337571562022237,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.05032406167880904,-0.22571242811611147,-0.6263759512054927,-0.16351205520977763,1.7390717015464972
704,0.2927180291774435,0.34878928587466,13.71115733846544,3.007163283281561,17.129345339357116,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.019484466060262846,-0.1533042071962306,-0.6290552976665166,-0.080697565514134,1.5309839809554073
705,0.2966392898661112,0.3431495240605309,13.914636257947588,3.267681938476976,18.250900086469603,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.03089620380544906,-0.2678994606409846,-0.611976428466606,-0.02629269187357564,1.7241446378479197
706,0.2956597598477999,0.3354441556546652,13.889405589323577,3.1267091845217427,17.768811735704258,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.018311124058337576,-0.42446611619427993,-0.6140941480335884,-0.055732444892195476,1.6411165888348809
707,0.2950574478315723,0.3313530445560826,14.12886837937906,2.8607793421017864,16.633119202714315,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.01057257126754488,-0.507594079513261,-0.5939949963376209,-0.11126735260642025,1.4455210405435086
708,0.2881423456825762,0.3275323143222945,13.731862240235357,3.058137487325984,15.843012191878069,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.07827321229973314,-0.5852281293038177,-0.6273174453620846,-0.07005247321590818,1.3094442332173997
709,0.2923738401475287,0.3285034937717865,13.72496200008124,3.1600930768494635,16.26123389917578,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.02390663414963518,-0.565494573380223,-0.6278966124784623,-0.04876078889943255,1.381472798845888
710,0.3022404586749119,0.3287925435544207,13.725641433689972,3.056428843418582,16.37150993287926,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.1028604670929753,-0.5596213230212919,-0.6278395846656397,-0.07040929432650843,1.4004651763152047
711,0.2959770095433995,0.3362335519297701,13.861214285918631,3.2755814139744404,17.13336010770935,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.022387173433272494,-0.4084262426685283,-0.6164603665325533,-0.02464302127342666,1.5316754276227997
712,0.291765021019792,0.3415735605329095,13.68417582828062,3.290849218213637,16.551112253275114,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,-0.03172879082773514,-0.29992172431442854,-0.6313199729676994,-0.0214546010054838,1.431397328558686
713,0.2942660772337022,0.3447760667023737,13.833194724477398,3.1976844363831405,16.665898096571915,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.00040497875120271983,-0.23484947157695898,-0.6188121699828153,-0.04091047520933452,1.4511664115662295
714,0.3049569776030632,0.3458958239309035,13.837176904118584,3.294912423236225,16.72887850365222,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.13776251879758836,-0.21209693917771918,-0.6184779283552528,-0.02060607000234412,1.462013262185256
715,0.309319843445332,0.3459588723876442,13.953972926864171,3.344144177464518,16.547505000642435,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.19381696687418795,-0.21081584715333587,-0.6086747310480415,-0.010324858601631858,1.4307760666096823
716,0.3090153471154818,0.3440372783020374,13.94748697984727,3.3278075827906948,16.841138814611156,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.1899047737588877,-0.24986103532181142,-0.609219124742588,-0.01373647750577406,1.4813473833805106
717,0.3085986116468329,0.3427404267941664,13.885605988770342,3.2468983598687227,17.135277919289422,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.18455052324246354,-0.27621197568464273,-0.6144130650055566,-0.03063298745483636,1.5320057242450167
718,0.3138887351454661,0.3305094172653121,13.65192790067643,3.0351702771888665,17.842112066087513,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.2525184515935975,-0.5247358820192749,-0.6340266815492165,-0.07484878296366408,1.653740796439298
719,0.3270160123783894,0.3284423204232023,13.854017629595914,3.0090180072461603,17.38763780473592,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.42117875577048897,-0.5667375647717223,-0.617064413144975,-0.0803102380774234,1.5754686059025234
720,0.336399840805108,0.3285764019622461,13.669986764169291,2.8733834146969603,17.26540773967732,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.5417429313197605,-0.5640131397950346,-0.6325109227262458,-0.10863520721789711,1.5544174358909661
721,0.3558564022256271,0.3334160141682634,14.118897438774113,2.847002966765878,17.648704452450044,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.7917223832041909,-0.4656762586286236,-0.5948319006755513,-0.11414431340914208,1.6204310166051803
722,0.3660116715693136,0.3331695226059277,14.32959230445849,2.5018251728555745,17.65686631165578,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.9221980931411103,-0.4706847614677127,-0.5771473657798766,-0.1862288028946661,1.6218366992878162
723,0.3758873571030309,0.3275972725839928,14.280274202721674,2.3772274574191083,17.320779507342465,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,1.0490816880037728,-0.5839082316365092,-0.5812868481935566,-0.21224890866842908,1.5639538825450736
724,0.3800019742126124,0.3263585552674869,14.41117326433544,2.1329926668641783,17.257671130953153,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,1.1019466165765441,-0.6090779337462279,-0.5702999215999707,-0.2632531751721165,1.5530849923101888
725,0.3837278066212111,0.3278738831371128,14.199714786184304,2.171569114484476,17.246651697369806,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,1.149816408323636,-0.578287736040247,-0.5880485498055192,-0.2551971426522586,1.5511871616113106
726,0.3727588281081125,0.3269393773150453,14.460943983162077,2.1292327161343927,17.235381620893094,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,1.0088860981227432,-0.5972761144602601,-0.566122449068718,-0.26403837669327157,1.5492461637410995
727,0.3656057954884137,0.3258362300739518,14.228594670853935,2.267643931202941,17.872099119913823,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.9169833649040156,-0.6196911457765271,-0.5856245356912493,-0.23513355734130584,1.6589053405957683
728,0.3616395670176459,0.3275050141297344,14.400264397981909,2.04242517718772,17.70533732523535,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.8660249453897975,-0.5857828464334813,-0.5712155501183717,-0.2821666492497955,1.6301846580899886
729,0.3564503793006487,0.3279428326595723,14.035381577706865,1.413357114167626,17.433639044173827,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.7993538480060459,-0.5768867392851452,-0.6018417495135315,-0.41353677494865315,1.583391205892022
730,0.3553367010420361,0.3277577984532434,13.907501009905538,1.1925934585153422,17.149250880228927,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.7850452209754755,-0.5806464799389243,-0.6125753208154019,-0.45963949562015777,1.534412228538059
731,0.3566607018987009,0.3304082349116266,13.868082454741522,1.0280120908579495,16.832503178652864,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.8020560895092415,-0.5267918230052361,-0.6158838913022564,-0.49400950457124154,1.479860104120463
732,0.3500905985609938,0.3296089325680181,13.593788588875611,0.6957242457959404,16.411219606953406,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.7176428781669736,-0.543032979575949,-0.6389065664244953,-0.5634021482931726,1.4073042064641095
733,0.3386574708131183,0.3324024499694137,13.734408063420478,0.7059046240032945,16.82168121823758,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.5707491416034072,-0.4862710372873113,-0.6271037633684144,-0.5612761501009559,1.477996283394758
734,0.352337161147625,0.3330252174176503,13.631214675091371,0.9305753092972155,17.503612512070905,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.7465068933386303,-0.47361692246476284,-0.6357652325075948,-0.5143575129884435,1.5954424419630608
735,0.3507807923374924,0.33654317409605,13.784882793840062,1.1895353486841924,18.53120926084292,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.7265105428182005,-0.4021349786424363,-0.6228672000874085,-0.4602781296512518,1.7724211079839935
736,0.3348766069877925,0.3364554021123833,13.949114926253506,1.6835663713139173,18.88881504368073,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.5221723018280156,-0.40391843210113343,-0.6090824841323108,-0.35710818452572884,1.8340100478902719
737,0.3288227252768767,0.3373682082255633,14.009163124369486,1.8159647453411345,18.49139565311264,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.4443915470913689,-0.3853709736563947,-0.6040423781403822,-0.3294590443758111,1.7655641777786324
738,0.3239390665931425,0.3375975832256092,13.99182341055202,1.797877435748746,18.77517087827074,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.3816459110786744,-0.38071026507854366,-0.6054977756086117,-0.33323627020301116,1.8144375912633344
739,0.3293922333499343,0.3394380631593047,14.214619438279408,2.00841537353606,18.749038171497343,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.4517086322057276,-0.3433132487837358,-0.5867975376404738,-0.2892690161371912,1.8099368650885983
740,0.3287375186497145,0.3444012575367776,14.553061010911792,2.072340641556865,18.355633149509583,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.44329680555433304,-0.24246528102786521,-0.5583906669655604,-0.27591931522421054,1.7421823727933172
741,0.3253558651846024,0.3419120295919644,14.262885957542045,2.153376848902833,18.452598140119164,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.3998490523053803,-0.2930443155010936,-0.5827463191097314,-0.25899628674603703,1.758882245296148
742,0.3188940055609086,0.3355612274812013,14.40858910198788,2.240590736879467,17.933945665126917,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.31682656482814453,-0.4220873143804269,-0.5705168215660096,-0.24078315513167547,1.669556910954371
743,0.3185117014020779,0.3339681977857571,13.961105834365611,2.8950141658880395,18.4074326652567,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.31191469052455656,-0.45445634834159604,-0.6080760351509815,-0.10411799410539165,1.7511035855242938
744,0.3092171457227596,0.337634959269182,14.069285591096191,3.1008248853108182,18.692941277589192,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.19249749834922303,-0.3799508150650232,-0.5989960384614875,-0.061137938893338836,1.8002755329915026
745,0.310968975425428,0.3373943991046768,14.055822944054116,3.38553156840701,17.91591523670685,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.21500514599584553,-0.38483879685019845,-0.6001260168813717,-0.0016818085565220948,1.6664516061026553
746,0.3090013316267929,0.337253576515393,13.849032777945563,3.624308149310005,17.79969920873494,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.18972470164313096,-0.3877001943420733,-0.6174828133877812,0.04818260404229057,1.6464362084038022
747,0.3084154513784539,0.3346833293350339,13.846264514554028,3.782304503904866,18.14188808078754,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.18219726551583867,-0.4399254720676355,-0.6177151657537918,0.08117744543264932,1.7053699586082927
748,0.3028623669593319,0.3344520547978326,14.173264654775211,4.0024137105084,18.39139657264824,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.11085079429939225,-0.4446247776552419,-0.5902686241788548,0.12714349559288207,1.748341756741335
749,0.3060650702692282,0.3359544355039598,13.879311396447951,3.9610995697086993,18.03505199501909,True,39-FemaleNoGlasses-Talking&Yawning.avi,Mirror,Female,NoGlasses,Talking_Yawning,Talking_Yawning,39,val,0.15199938169120122,-0.41409765550660116,-0.6149413974697473,0.11851574258958955,1.6869700289035783
